replicate,commission_area,f1_area
1057,0.19092060340374858,0.605088736363002
1058,0.18430612691706114,0.608746792613618
1059,0.19076545292238584,0.6074707725380029
1060,0.17800747422211824,0.6129161234754734
1061,0.18512240729751958,0.5934805981524792
1062,0.18425659692588225,0.6065790321685514
1063,0.20102662705111554,0.5915786593186676
1064,0.1859341222571805,0.6055800099864828
1065,0.19682098576322699,0.5952774830034827
1066,0.17909802865396046,0.6127315857149503
1067,0.17997261069884757,0.6049935491689222
1068,0.18599492437540968,0.5962874839944471
1069,0.17795977568036608,0.6117929355083169
1070,0.18119956229528122,0.6031243597442603
1071,0.18039236043891746,0.5973394988503493
1072,0.18734945025489702,0.6123004427736404
1073,0.1715405184682672,0.6169059614897138
1074,0.1883348792931787,0.60850755809078
1075,0.19180192021614173,0.5881171371294083
1076,0.18078159434395402,0.5985762196875931
1077,0.18314432413337917,0.60870456838042
1078,0.18019444051579156,0.6075335526165341
1079,0.18936241144464427,0.6028174411766799
1080,0.19178123343853698,0.6042499309710678
1081,0.18915851150533564,0.6007478740561413
1082,0.18480769188276214,0.6055630888085931
1083,0.18549975024521198,0.6035558589322871
1084,0.1788212008117091,0.6073245856610535
1085,0.18214088919666385,0.612580214930079
1086,0.18379513490533908,0.6088143251311909
1087,0.1851181251046327,0.6013579685565172
1088,0.1939777304456129,0.59802737581267
1089,0.17723163084542892,0.6151880830609279
1090,0.18169843972989225,0.6081876065337999
1091,0.18964543596567646,0.6071074367509339
1092,0.20530712331801465,0.5868945906495349
1093,0.1910172802667978,0.6048707731381389
1094,0.18849976113758504,0.6071742045260001
1095,0.18749101115295222,0.6034452559889267
1096,0.1969590296530926,0.6016230242250601
1097,0.18595467166880256,0.6026619008297687
1098,0.18399995253070717,0.6100221194797328
1099,0.18317350742746413,0.6175801467348815
1100,0.1914630885425141,0.5945353795319355
1101,0.17724680863746056,0.6079157359899906
1102,0.18811017254787696,0.6013964403150736
1103,0.20214843151412665,0.5881314975747323
1104,0.20248305240212153,0.5995265306817895
1105,0.1834132137332054,0.6113457370888722
1106,0.18726785274698202,0.6018130522433252
1107,0.19568937419540705,0.595612442003779
1108,0.1913185142871839,0.5926957846737528
1109,0.18361897783100903,0.6074157761046761
1110,0.1923763759592633,0.5943463134792927
1111,0.19145340430790297,0.5923284594221161
1112,0.17895284934645392,0.6087661837732641
1113,0.18834880187387132,0.6021056857584838
1114,0.1870279230760359,0.5938708211503181
1115,0.19117605164046264,0.5901152300226647
1116,0.1908992501080096,0.6012996821055916
1117,0.1852493409400225,0.604115166295506
1118,0.1837421560036674,0.608381750689655
1119,0.17796203390672624,0.614231213749505
1120,0.18194592686787198,0.5994970763798249
1121,0.17594486603691967,0.6079017969198207
1122,0.19424026838441324,0.5951982765568339
1123,0.16936453212645966,0.6186782843868628
1124,0.18642712134410983,0.6092505305981264
1125,0.1804548710681133,0.6067174329637862
1126,0.18717070148953063,0.5959715151197095
1127,0.1884905970992219,0.5999221604147956
1128,0.19430979887266314,0.5972814654347756
1129,0.18447396585785025,0.6068345095526274
1130,0.2051164532039619,0.5808243148814591
1131,0.16592031572981808,0.6199241888883753
1132,0.17508315941173883,0.6034255416816056
1133,0.18234800397610496,0.6080975922684533
1134,0.19179454908627763,0.6014951100594739
1135,0.18747927351954874,0.6101832831661202
1136,0.18693216411659883,0.6059641521665073
1137,0.18568245234586198,0.6071247309183504
1138,0.18258279758246393,0.6006076049684157
1139,0.17690087487238104,0.6137043417370245
1140,0.1674177494028484,0.6131568444466577
1141,0.19010349427114348,0.5997983642185041
1142,0.1949482505666184,0.5932111473900293
1143,0.1906322949163544,0.5993661050440117
1144,0.19768096017822903,0.5827060812713087
1145,0.18047400908861508,0.6046158572648593
1146,0.19891583319166256,0.5887933700733793
1147,0.19099071635545328,0.6014722418135875
1148,0.1921953851664564,0.5952223348074659
1149,0.18590705145816883,0.5937701844549612
1150,0.19373303879798406,0.5962831886754161
1151,0.1832870088702215,0.6041771922642842
1152,0.18318348461649597,0.5931461531770743
1153,0.19209247523047707,0.5901016828876262
1154,0.19776581618962702,0.5979487765788811
1155,0.1914216080631172,0.6042962742840966
1156,0.18795539028787078,0.6095841633956363
1157,0.17768617531747746,0.6094755054105693
1158,0.1901562037821523,0.5997926548814825
1159,0.17645351903357406,0.6116385429033863
1160,0.1735968768961613,0.6121205678515497
1161,0.18415246468611288,0.5943217192990966
1162,0.1923847989599326,0.6038459253285878
1163,0.18493721244748088,0.6068863551539917
1164,0.19420174353529912,0.5932799339436923
1165,0.19072667815117514,0.6020698478973561
1166,0.17273986959798718,0.614708930410355
1167,0.17352369225152325,0.5977489557426173
1168,0.17611784049129836,0.6091124796148742
1169,0.18690213508268402,0.5965308428890224
1170,0.1869192710406612,0.6077320951372227
1171,0.1954709841976236,0.5923344233965004
1172,0.19570096054767414,0.599568828339062
1173,0.19095248354846708,0.6073683039374863
1174,0.1870061087373739,0.6016624620197898
1175,0.18273609034825264,0.5955095289569795
1176,0.18418053071485654,0.5996213258894134
1177,0.1894909193677783,0.6027712152634136
1178,0.18862394811177594,0.6100688560304652
1179,0.18128176544645758,0.611246832127748
1180,0.18709804170252342,0.603551672606043
1181,0.20298921275456228,0.5882554440740966
1182,0.1749524612285562,0.6153798869721595
1183,0.19137767595499247,0.6029789865028008
1184,0.1928610227068647,0.6062691705385902
1185,0.19733874379402583,0.5987918038289196
1186,0.18671880900527604,0.6121139926420702
1187,0.19434484420252726,0.6028147102266095
1188,0.2093629044055159,0.5884191068728819
1189,0.19076907644141178,0.6020444469067373
1190,0.19559235302831884,0.59385237165444
1191,0.1822505291531567,0.6000586413789294
1192,0.1747472978237276,0.6171702641148753
1193,0.18716110389009358,0.6064775308897801
1194,0.1848617250853337,0.6101233490333198
1195,0.1868887030655663,0.6153731829468094
1196,0.18447409660953465,0.6038863154698993
1197,0.17957765298405534,0.6158315347112647
1198,0.1912591122717384,0.5918528650604614
1199,0.18603747612217378,0.6071103647432948
1200,0.18835442175319905,0.5942827503669968
1201,0.17596007484233953,0.6083498566855763
1202,0.18350783632603854,0.609989504074155
1203,0.18537333963091762,0.6085732179170564
1204,0.19815642790074103,0.597893609335818
1205,0.18045849338761927,0.6011101558980224
1206,0.17670886089670862,0.6093660154434385
1207,0.19697834220387084,0.6037947585543069
1208,0.1783814284766874,0.608217459565488
1209,0.17777319338185776,0.612988688601468
1210,0.20055322229264946,0.5840492139532598
1211,0.18788678945171716,0.6056652131272258
1212,0.1967396063264465,0.5925366920754287
1213,0.18104480766979947,0.6060433702369342
1214,0.18457075508419732,0.6095647670352166
1215,0.18975801287152538,0.5961101916069631
1216,0.185118723258646,0.6030402539114501
1217,0.18063758654961207,0.5960676969142682
1218,0.1871664869230042,0.6020589359082128
1219,0.19312632443840236,0.5926047911146868
1220,0.19378468115358913,0.5877306570721943
1221,0.18366901908591612,0.6033243083427003
1222,0.19357483613199167,0.594253160499279
1223,0.19311539803859087,0.6045487984483938
1224,0.18460725407738485,0.6087301429743514
1225,0.18624492879638402,0.6098776898505975
1226,0.18945866269002967,0.5970332784462941
1227,0.19115459455755765,0.6019932500714388
1228,0.18656285840993314,0.5962967444144796
1229,0.19451148514022176,0.5911826342145395
1230,0.1792212768819637,0.6041149634773514
1231,0.17613461001607034,0.603717600862358
1232,0.18069189732570384,0.6063879670217438
1233,0.19342675404627738,0.5882976427566975
1234,0.1811704758419386,0.6072054412091299
1235,0.19280478439594637,0.5993246215241789
1236,0.1875916751971876,0.6031896802670382
1237,0.1983763711590779,0.5944629793389092
1238,0.18862876467189216,0.5973566822625447
1239,0.1942169684365476,0.593189719187041
1240,0.2009168889162672,0.5960113947101231
1241,0.17591126386187608,0.5998311250425459
1242,0.18354478801591123,0.6120886566026298
1243,0.19797204655291126,0.5943767272550291
1244,0.1779055070982187,0.6075510539242568
1245,0.1793711211822944,0.6113819718251849
1246,0.19717066631106533,0.5892027992253346
1247,0.19488395326084174,0.5920636405501964
1248,0.1986717613244198,0.5987648602986236
1249,0.18638017164967174,0.602588980001969
1250,0.1877176398816634,0.6037543249451177
1251,0.18794506382079984,0.6036541213592868
1252,0.18503177660393844,0.6003439151404586
1253,0.18858726678319296,0.6008839297817871
1254,0.18300142098187833,0.6005050734277932
1255,0.18586451413809796,0.6048349062898346
1256,0.1895544979148964,0.6003882122630376
1257,0.18917150558169749,0.597839254375448
1258,0.18697697599038476,0.6020144838009888
1259,0.1836164848627295,0.6114806945236023
1260,0.19299822049033197,0.6020169101488101
1261,0.18392539417474707,0.6034817238927828
1262,0.18517698114571265,0.6050457779295026
1263,0.18651980983151334,0.592364143925775
1264,0.189703175927216,0.5976418886790684
1265,0.18683866797940915,0.6060657015417784
1266,0.19044273422725133,0.600500040922715
1267,0.18315886144212104,0.6094169500304294
1268,0.18935712058846726,0.6003335886409799
1269,0.18464338717647122,0.6050385062185983
1270,0.1916268564858554,0.5978820530363025
1271,0.19477737232781986,0.5901973073588849
1272,0.1793580189838972,0.6111070585067586
1273,0.18416942453048624,0.6038876489373857
1274,0.18986057957562186,0.589512173521418
1275,0.1910308286511498,0.5932780142246245
1276,0.1849380730297325,0.6018798920994367
1277,0.20135800725635106,0.5910360582605827
1278,0.17703940085416092,0.6142237474365082
1279,0.1860374611080802,0.6003447372162923
1280,0.19494948924808758,0.5945748045201971
1281,0.18033473383536971,0.6092300166873466
1282,0.18492641097905801,0.6088852030122445
1283,0.18017964754831095,0.6043017799796433
1284,0.1824318920218384,0.6098336391628003
1285,0.1778184151304965,0.6039272649139056
1286,0.19476052699185745,0.5977122071038246
1287,0.1861160476730486,0.6025013606403338
1288,0.18879622904710558,0.5990990559973165
1289,0.1834462795988777,0.5986122703092542
1290,0.176518588750911,0.6148660165183877
1291,0.20309914739963028,0.5978889150449265
1292,0.18835628338183805,0.6102340582760729
1293,0.187843729408853,0.6071420716242036
1294,0.19295315136570212,0.601400904557987
1295,0.18860886756868528,0.6073984345191367
1296,0.1830187311117294,0.6072297757949182
1297,0.19791003084676514,0.5972644486015959
1298,0.1890664951536159,0.6035378303863432
1299,0.1832479943744363,0.6049149330518094
1300,0.1982189498810316,0.5980718840995034
1301,0.18939571160712598,0.6002800108189715
1302,0.1856265926877455,0.6042901409893866
1303,0.1952368194555943,0.5986321589506591
1304,0.18822296150568119,0.610987238769911
1305,0.19747855728411645,0.5988897175652705
1306,0.1987284403136749,0.5925055882614061
1307,0.19202857801851841,0.5997075338190445
1308,0.19752762072067157,0.5909376227347839
1309,0.18484127635457218,0.603308699719297
1310,0.18720961810477174,0.6102684611719182
1311,0.19372835449484488,0.6017140283857589
1312,0.17289437920306147,0.6193385921958795
1313,0.19325374730073536,0.5910403832802289
1314,0.17437760190354232,0.5928558388547467
1315,0.19146008967824912,0.6083383598603003
1316,0.19597162584299146,0.5983062226003475
1317,0.19594744714014004,0.5924888184747064
1318,0.18194197911463153,0.6038936771907609
1319,0.18244640428977948,0.6090124430081806
1320,0.19572879096705,0.6018708267517117
1321,0.1805343553728204,0.6006134690978853
1322,0.18230516566958274,0.5991962775886625
1323,0.1901549507757398,0.6026200255755318
1324,0.18976520017057644,0.6022208485341273
1325,0.18838538965184498,0.5982937383682415
1326,0.19271450599546155,0.598793134720138
1327,0.19365016882438427,0.5989773567286739
1328,0.18940419806994527,0.60502901423222
1329,0.1756677316189933,0.6154585317903734
1330,0.19291137588767507,0.6018359498758357
1331,0.185138193285757,0.5999926510680548
1332,0.1696162261884385,0.6216381709970896
1333,0.18595857099860025,0.6036630380788257
1334,0.17294723459732755,0.610782394178703
1335,0.1872833895462004,0.6067579355321935
1336,0.19602360212997602,0.6008327237521953
1337,0.18682583173380898,0.6090511219606094
1338,0.18879665605630955,0.6014898792538235
1339,0.19095877533251496,0.5973727538560183
1340,0.18460919461071465,0.6077817608228991
1341,0.1833680042593986,0.590598055610277
1342,0.18920549138617515,0.6016161712879617
1343,0.18749035949439433,0.6019010980937173
1344,0.20320474994917542,0.5923353828028766
1345,0.18953838077122537,0.5945771489438052
1346,0.18899657358197278,0.6080850069814948
1347,0.17692779273947498,0.6083265388748512
1348,0.1845089457920716,0.6046803417045661
1349,0.19228589615587507,0.5941356757192228
1350,0.18932122994043968,0.6067488382296553
1351,0.19310217871029442,0.6037612662885506
1352,0.1853212658253479,0.5950174158962912
1353,0.1806519737032889,0.612001145609034
1354,0.1857227735329379,0.6028933227827215
1355,0.19190506681817646,0.5898729913001687
1356,0.18255280925033443,0.6083528763344083
1357,0.18759174619775568,0.5997454716857625
1358,0.1950144084882937,0.6015709042744725
1359,0.1939027705799636,0.5959922300444558
1360,0.1915048917600205,0.6039132279403432
1361,0.1966825384921058,0.5981923985796619
1362,0.18837423406304396,0.6016257631136726
1363,0.19428876496235575,0.5914147799367089
1364,0.18649337919463008,0.6015032641488761
1365,0.1855418219130272,0.60259594853814
1366,0.18424898327137876,0.6029698402073804
1367,0.1996738420842642,0.5989472198621232
1368,0.19077167786635646,0.5973654113950436
1369,0.1912339359854411,0.6006520314834801
1370,0.1750042612319232,0.6207921875064245
1371,0.19977716762159178,0.5912178712627932
1372,0.19117687058729918,0.5979120560882375
1373,0.19610300406137554,0.60505779915204
1374,0.18833406083184048,0.6004653795467725
1375,0.1828791788004229,0.5987405685189985
1376,0.18915075110730717,0.5938229076081799
1377,0.18738580726991225,0.5986465113453777
1378,0.1930874791453277,0.598320440732367
1379,0.19641668510302776,0.597760996534072
1380,0.18619084073220224,0.5996239383029164
1381,0.1852163027084294,0.595482175909153
1382,0.18555153890766016,0.6168252246134922
1383,0.1901822790330208,0.6008312725239063
1384,0.19166756941895371,0.6039478279819133
1385,0.18564327952992005,0.6049037334096462
1386,0.19319590791021007,0.5986002564352212
1387,0.18703676146974135,0.6020739697031354
1388,0.19463401095644328,0.6038041486398215
1389,0.18440312734169495,0.598614061267344
1390,0.1761892522759949,0.610307516098852
1391,0.18884713399412306,0.6081552795062459
1392,0.19190197371992684,0.6001294218142235
1393,0.18906784836957896,0.5989972989628312
1394,0.1748839664118083,0.6025176406446943
1395,0.18695485967340106,0.603414728915384
1396,0.1881733564245088,0.5982068457922072
1397,0.18492402368493954,0.6017219196247284
1398,0.18671238201345614,0.6071014322304565
1399,0.1962044708106498,0.6010711032347116
1400,0.18314423178345338,0.6109621486139195
1401,0.1907256651440164,0.6068594800832339
1402,0.17503319153435704,0.6153291581205685
1403,0.18471557208186448,0.6092984824340155
1404,0.18903430136857421,0.6097671686826688
1405,0.18795183075449728,0.5986944130424714
1406,0.19721925451009514,0.5939096618931499
1407,0.20314787533664128,0.6016901738124031
1408,0.18469031449641823,0.6107442387018007
1409,0.17701354812174666,0.603953522812635
1410,0.18232750138649845,0.6069856578286953
1411,0.1956971032466915,0.5919973511267815
1412,0.19497008841486732,0.6004930367640697
1413,0.18549853286243317,0.6001277312753163
1414,0.17816879997636254,0.6016968887871271
1415,0.18363438992063807,0.595878680233288
1416,0.19847013831834184,0.595778803732351
1417,0.18761441998197748,0.6020551041681876
1418,0.198501339034382,0.5919119898215359
1419,0.1872148041262155,0.5999485884394791
1420,0.18590396637579293,0.6091131663094576
1421,0.18297642012440632,0.6150558560066849
1422,0.1774751511953287,0.6107620577901511
1423,0.18742343578028434,0.6025195090653905
1424,0.18265841205971664,0.6133882530358558
1425,0.17393742395225123,0.6048052251007618
1426,0.18257427219792946,0.605477193210556
1427,0.18229902025137706,0.6179954571145247
1428,0.19453443566193607,0.6022150021833708
1429,0.17868605739329366,0.6140291445230094
1430,0.18550652832336875,0.6060496130540909
1431,0.18887214021522825,0.6012569384739521
1432,0.18058662366104453,0.615890429586398
1433,0.1902173678306854,0.6030652439133417
1434,0.18233494183186316,0.6139378994984124
1435,0.1830137328283749,0.6061098000230101
1436,0.193643196321151,0.6002388835692573
1437,0.1790880003106198,0.599125166014759
1438,0.1914193295233172,0.602652842310044
1439,0.18373467167054164,0.6008654459056326
1440,0.18009888729353882,0.6101293775077286
1441,0.18794324472051802,0.6096079150844143
1442,0.1855768832215792,0.6163312762622986
1443,0.18342550446534395,0.6022841029254958
1444,0.18179431923523443,0.6020471763624036
1445,0.19483157719340427,0.5902634939119424
1446,0.19120166292660315,0.6025644212373997
1447,0.18771746000295084,0.6008463572645458
1448,0.18691957173402732,0.6001266243143187
1449,0.19123839467071416,0.6023461978964263
1450,0.18160843636385204,0.6069264799096499
1451,0.17695334937059337,0.6090097336546245
1452,0.19505192775900684,0.5936067649194687
1453,0.18835386021150807,0.5973109720596225
1454,0.17872716431039884,0.6130294492338526
1455,0.1940506993881875,0.5958736637458059
1456,0.19455823575362508,0.5925053010934171
1457,0.16941622823755256,0.6135814311907406
1458,0.1891338388406403,0.59887629491972
1459,0.17228919546162957,0.6039381174378932
1460,0.1862661666592931,0.604265699973743
1461,0.18719743201831607,0.6069711105230602
1462,0.17613613308514495,0.6126899586645882
1463,0.18314431655601437,0.6072870415860266
1464,0.19620156099030256,0.5977059682020702
1465,0.195037199305559,0.5998637087322206
1466,0.19738787586122494,0.5876396072280451
1467,0.17509149193096726,0.6137418401825623
1468,0.17508380365722212,0.6166740274778965
1469,0.19414648756169856,0.5953116958521437
1470,0.18908301459946975,0.6057848073912356
1471,0.1843712474213937,0.6012058437779191
1472,0.19149372776587542,0.5960392887435455
1473,0.20328350790815145,0.5882789229341114
1474,0.1871366121119289,0.6034285145379177
1475,0.17606901242558193,0.6083622139764857
1476,0.18045681220796103,0.5989165966974697
1477,0.19286376350261158,0.5999278294634297
1478,0.18291059735654971,0.6006300789747857
1479,0.1876993880921021,0.5988387672187
1480,0.18783958239099166,0.6060666538088083
1481,0.1848721910221523,0.5913375666474928
1482,0.1854087507063261,0.5996765121330612
1483,0.1831220251244574,0.6051017596574362
1484,0.18381889499178575,0.5955456619295512
1485,0.1832369145483866,0.6086923783208158
1486,0.18652393919265417,0.6059415472483438
1487,0.19005190598061797,0.5951250902793653
1488,0.1635156174343841,0.6112405424846907
1489,0.194753455724676,0.6024700446374082
1490,0.19846568932361047,0.599753733577759
1491,0.18977164760107712,0.6015169518583112
1492,0.18948115303321475,0.6004149189085091
1493,0.1857828498316629,0.6042845112005721
1494,0.18854873862785998,0.5995934669269456
1495,0.19138579096037156,0.5992622969454859
1496,0.19147564115942983,0.5991335616701672
1497,0.19011765918590803,0.6014533874430458
1498,0.18237863402577492,0.6009549340244392
1499,0.19298503355926724,0.6004007233064399
1500,0.18276560769108155,0.6112459822244675
1501,0.1800705344820858,0.6101935971046932
1502,0.19323482378496257,0.5999907298750947
1503,0.18589184502179018,0.5998313357345674
1504,0.177292723615654,0.6102283848947274
1505,0.19561794229245663,0.5941192701077727
1506,0.18240089845611007,0.6064272122481861
1507,0.17682979795463039,0.6153277580375219
1508,0.17835719174230139,0.5997234530608012
1509,0.18427510358265084,0.6053240352679078
1510,0.1989992862992475,0.5933081450853411
1511,0.1818581037484145,0.6115229666590417
1512,0.1948095059633914,0.599820033803169
1513,0.18952245528616,0.6025551920341925
1514,0.17650710179169954,0.616754496377031
1515,0.18344855159234513,0.6005643837403444
1516,0.18535031383690886,0.6031808706410535
1517,0.18746467373798642,0.608908496519232
1518,0.18437375240399728,0.6069723575931121
1519,0.20189180313437305,0.5955822833171587
1520,0.1823451809966474,0.6066729480309407
1521,0.17695437032977532,0.5989057977949925
1522,0.18070911763527495,0.6023519575218222
1523,0.1835648286957504,0.6015103883228522
1524,0.19439107578330989,0.6011327919698722
1525,0.1726543932334098,0.617905079558402
1526,0.17913342552964523,0.6124571463032713
1527,0.19821859441046374,0.5972738853449219
1528,0.18317108863322562,0.6081399134321409
1529,0.1953837810841102,0.6042608114471005
1530,0.18004960101568807,0.6128702963847109
1531,0.1719372643712546,0.6208087597776648
1532,0.19035719773587484,0.5978650005592949
1533,0.18640062670844107,0.5997936414805222
1534,0.17838538751572575,0.6069575764357413
1535,0.18874816032508052,0.5979672355681763
1536,0.17902619942209938,0.6097534025714986
1537,0.19643962014860994,0.5980569889064419
1538,0.18608679424872815,0.6030736256520267
1539,0.18324351083519722,0.6082936620244608
1540,0.19497938721331098,0.5921824392653161
1541,0.19018322492853057,0.5980180219181128
1542,0.1857601129046523,0.6075379228683487
1543,0.1949918909883393,0.5960407076624723
1544,0.19110472543052706,0.5965427752889401
1545,0.1810890181770077,0.6146435677341159
1546,0.177758738870061,0.6018520977980559
1547,0.1790826199528334,0.5981904352561441
1548,0.19548333738565332,0.6064725371064527
1549,0.19183925456936315,0.6001635286618907
1550,0.17571920024867235,0.6150185699341026
1551,0.1672135884052893,0.6166653163825613
1552,0.18639931970892484,0.6161160645782936
1553,0.1894777287532698,0.5977687783067898
1554,0.1911298491845384,0.5922931148982409
1555,0.17962672481730002,0.6019309971681159
1556,0.17074620989297817,0.6123564113454989
1557,0.18020951847265684,0.6033501464585168
1558,0.18652580238382221,0.603007698122906
1559,0.20276793977381752,0.5988891229081847
1560,0.20275684687110226,0.587337026383189
1561,0.1800027003177256,0.6028580976761987
1562,0.1836212213175487,0.6081494530680542
1563,0.2009428649213206,0.5886088639539396
1564,0.1865600435369293,0.6187210963458057
1565,0.19106123490261623,0.5985786778055615
1566,0.18450506202576697,0.6044346669452287
1567,0.19085427848356157,0.6060343344990439
1568,0.18586241499114609,0.6032388305129653
1569,0.18203481494786808,0.6017338962488604
1570,0.19580567804844198,0.5948329166735326
1571,0.18659470835533412,0.591552196985147
1572,0.18908478539476045,0.6083948414309431
1573,0.16753433536342502,0.6177022268191751
1574,0.18897972484106115,0.6046234996411269
1575,0.19168515058567143,0.5976290242442223
1576,0.19238373424367347,0.6030970425216294
1577,0.18172871445621147,0.6129155920371714
1578,0.18712995637535984,0.6076993181157127
1579,0.18346188424570153,0.6024714573912873
1580,0.18636499676082463,0.5942028739494354
1581,0.18475661225859885,0.6067635399026341
1582,0.18071038671642262,0.6015492573123894
1583,0.1889011817106911,0.5895809457148716
1584,0.18324319392335925,0.6076610763289223
1585,0.1727717769318981,0.6126896104323682
1586,0.19562545310919197,0.6011832111588173
1587,0.19295703572163667,0.5923769628396248
1588,0.17024743219180255,0.6141243539208745
1589,0.18767969307676546,0.6065759356584248
1590,0.17631463319503,0.6124144480721763
1591,0.18207040350355577,0.6098614440550547
1592,0.1928571200554567,0.6048076019258448
1593,0.19382977626519216,0.5987259942067729
1594,0.19151000134147672,0.5970996916207656
1595,0.19298999336609754,0.5952919489682861
1596,0.1918166796572603,0.5977137734904562
1597,0.1753447208621286,0.6154952226731474
1598,0.19233575737926917,0.5917058584214878
1599,0.1869666632696659,0.6062322611551066
1600,0.18065552743231594,0.607721351892407
1601,0.18395153560164273,0.6045358047192481
1602,0.18551034568871494,0.6012295846886094
1603,0.1928781154228735,0.6004715022688487
1604,0.19577804973511842,0.5989233915405728
1605,0.18976637324641762,0.5990399845764457
1606,0.1990149667382013,0.6010441760684848
1607,0.18248930062791277,0.6009808802699287
1608,0.19300057542017549,0.5988808456573125
1609,0.19265739443087923,0.6045475982846608
1610,0.17924423635622055,0.6057216491363714
1611,0.19621210223662827,0.5993618182115046
1612,0.1907596425883727,0.5939985910720814
1613,0.18800469092729305,0.598909466276836
1614,0.19473069025046663,0.5880757585150407
1615,0.18528689365055867,0.6022440095830583
1616,0.18779056695284285,0.6083362017161097
1617,0.18606541474115554,0.6120065454857834
1618,0.18945608286052032,0.5961400247912988
1619,0.20026830546515387,0.596805521124853
1620,0.19934148914697472,0.6036340621593749
1621,0.20054219774525064,0.5845716401580593
1622,0.17727573667591567,0.6134367382627205
1623,0.18907917885873735,0.5942141455491775
1624,0.18352115652878245,0.6054209583572308
1625,0.19139800856279443,0.5953490479324745
1626,0.18412621567176404,0.6006908921584542
1627,0.1762789594861461,0.6089519090404114
1628,0.19868579024752814,0.5956522404117128
1629,0.18753480407404777,0.5985979083627015
1630,0.1745037977131036,0.6109390957148553
1631,0.17564230294431768,0.605466211361347
1632,0.18601494156999693,0.6154468410920853
1633,0.1901503776196182,0.6018978926530576
1634,0.18138490948721783,0.606761255530207
1635,0.18246083100750402,0.6036055243602018
1636,0.1866091736336957,0.6035619508693199
1637,0.1906117984942548,0.5996931429683477
1638,0.18917889415510675,0.595373489200637
1639,0.20270991658790943,0.5932685909603701
1640,0.1916447368376643,0.6052744277947263
1641,0.1873071317460341,0.6036862724973695
1642,0.18602477538963702,0.6063781556510617
1643,0.18795062718339164,0.6130093720849621
1644,0.168856702094423,0.6190941021085385
1645,0.1898699098963638,0.6044534756336424
1646,0.1864766511319413,0.5983738628359428
1647,0.19623225986694523,0.6018063353154196
1648,0.2011844120186871,0.5892937485481121
1649,0.2047859648249138,0.5883546465228038
1650,0.17021173750030963,0.613772072267431
1651,0.18765244859213684,0.5995910222144332
1652,0.19226881281142397,0.6016812901770136
1653,0.19242460597374422,0.5967772423546682
1654,0.1842031490188219,0.6069939169608837
1655,0.18018428428097175,0.6131735592349544
1656,0.17851803244442233,0.597515991419591
1657,0.19368301649719316,0.5943377724409322
1658,0.2060716358994695,0.5897168339184556
1659,0.19223192439040337,0.5991220718997537
1660,0.1976748736898647,0.6015254377596809
1661,0.19110676535100285,0.59054659369825
1662,0.18234128874661026,0.599476382878057
1663,0.1851841260681345,0.6026819303724713
1664,0.19350710046164624,0.5936486135548689
1665,0.18060380130481327,0.6090114500415095
1666,0.19827046552066005,0.5952342052765051
1667,0.20013448391379723,0.5910314421532671
1668,0.1855767998788267,0.596357567613789
1669,0.19101923931975193,0.5986469759161934
1670,0.1804657965423692,0.6116127465798343
1671,0.1785421871747847,0.6121941983886418
1672,0.19112047396663723,0.6053261870198734
1673,0.19497072504582974,0.5916916459638232
1674,0.18124949863501702,0.6124479870532294
1675,0.1796516203860881,0.6066918554605331
1676,0.18263598215071605,0.60824324654543
1677,0.18611081234288146,0.6011005989294472
1678,0.19691344827254267,0.5854921707613833
1679,0.18990078901571913,0.601293874386664
1680,0.19752788087795617,0.5928350086641471
1681,0.18727132498060492,0.5981634320669019
1682,0.18624579722621173,0.6019607311737244
1683,0.18991719155924597,0.6013255967034921
1684,0.17771214683904418,0.6124501523033234
1685,0.19021952091045166,0.5977923107666083
1686,0.1881618053833683,0.5966738047846861
1687,0.18206881227738117,0.607287897439666
1688,0.19072402283457107,0.5993043696303973
1689,0.19528564442013682,0.595442057863662
1690,0.19503608671188105,0.6021429738817845
1691,0.19226232667931192,0.6102191568154087
1692,0.1931016780260005,0.6004054556644384
1693,0.19084314593271356,0.6012017941863044
1694,0.17974218783088797,0.6142888889801956
1695,0.19152112315835534,0.5982297182947043
1696,0.18075133019730769,0.6052207305891671
1697,0.1834889632679182,0.6024355432161997
1698,0.19118500111857428,0.5948902835994241
1699,0.17933869882732334,0.6056981544088745
1700,0.17944601093874135,0.6056230579126914
1701,0.19067475938002323,0.5979391273014365
1702,0.17971296350624913,0.6139689824513384
1703,0.17030490337382848,0.6250203629214738
1704,0.19139597964601712,0.5963504369671289
1705,0.1791493854976974,0.6057147171340619
1706,0.18400362619888785,0.6018901252201148
1707,0.19147954501610662,0.599343139910802
1708,0.19087432267617507,0.5967887056968729
1709,0.19159220191079074,0.6020293593240028
1710,0.188549724673233,0.5974374403411673
1711,0.18267191240669406,0.6034290432130872
1712,0.18598845826525684,0.5964338084388657
1713,0.18969778603913753,0.6058253394928526
1714,0.18835599944562453,0.600945629418388
1715,0.20083377203286873,0.5878168657024124
1716,0.1895161795811537,0.5955560242123007
1717,0.1897485389601475,0.6031286081020663
1718,0.18759490418083843,0.6064392061289654
1719,0.19289143820279173,0.6020888749408004
1720,0.19605698827338722,0.5999909632355285
1721,0.1970537475498056,0.604159962840924
1722,0.19013960321494125,0.5960090064051602
1723,0.18585269003394692,0.6000600686513845
1724,0.1838746971504306,0.6003271410549874
1725,0.17737634869676167,0.6075732278186344
1726,0.18346889890070872,0.60298435211781
